spellId	recipeItemId	name	sourceKind	npcName	zone	faction	worldDrop	notes
3767	4294	Pattern: Hillman's Belt	drop	Thule Ravenclaw | Haren Swifthoof | Miner Hackett	Silverpine Forest | Loch Modan | Hillsbrad Foothills			foreverchanges, letto da classic
3769	4296	Pattern: Dark Leather Shoulders	drop	Jimmy the Bleeder | Hannah Bladeleaf | Thule Ravenclaw	Alterac Mountains | The Barrens | Silverpine Forest			foreverchanges, letto da classic
3771	4297	Pattern: Barbaric Gloves	drop	Wandering Protector | Lake Thresher | Ardo Dirtpaw	Ashenvale | Redridge Mountains | Redridge Mountains			foreverchanges, letto da classic
3772	7613	Pattern: Green Leather Armor	vendor	George Candarte | Wenna Silkbeard	Hillsbrad Foothills | Wetlands	horde | alliance		foreverchanges, letto da classic
3773	4299	Pattern: Guardian Armor	drop	Nefaru | Silithid Ravager | Sergeant Malthus	Duskwood | Thousand Needles | Stranglethorn Vale			foreverchanges, letto da classic
3775	4298	Pattern: Guardian Belt	drop	Bloodscalp Axe Thrower | Bloodscalp Scavenger | Bloodscalp Shaman	Stranglethorn Vale | Stranglethorn Vale | Stranglethorn Vale			foreverchanges, letto da classic
3777	4300	Pattern: Guardian Leather Bracers	drop	Silithid Ravager | Darbel Montrose | Stone Fury	Thousand Needles | Arathi Highlands | Alterac Mountains			foreverchanges, letto da classic
3778	14635	Pattern: Gem-studded Leather Belt	vendor	Rikqiz	Stranglethorn Vale			foreverchanges, letto da classic
3779	4301	Pattern: Barbaric Belt	drop	Bloodsail Mage | Boulderfist Brute | Boulderfist Mauler	Stranglethorn Vale | Arathi Highlands | Arathi Highlands			foreverchanges, letto da classic
3844	4346	Pattern: Heavy Woolen Cloak	drop	Mad Magglish | Old Murk-Eye | Deviate Stinglash	The Barrens | Westfall | The Barrens			foreverchanges, letto da classic
3847	4345	Pattern: Red Woolen Boots	drop	Rocklance | Brawler | Squiddic	The Barrens | Loch Modan | Redridge Mountains			foreverchanges, letto da classic
3849	4347	Pattern: Reinforced Woolen Shoulders	drop	Galak Packhound | Gesharahan | Lok Orcbane	Thousand Needles | The Barrens | The Barrens			foreverchanges, letto da classic
3851	4349	Pattern: Phoenix Pants	drop	Trigore the Lasher | Swinegart Spearhide | Ravenclaw Regent	The Barrens | The Barrens | Silverpine Forest			foreverchanges, letto da classic
3854	7114	Pattern: Azure Silk Gloves	vendor	Kireena | Wenna Silkbeard	Desolace | Wetlands	horde | alliance		foreverchanges, letto da classic
3856	4350	Pattern: Spider Silk Slippers	drop	Tor'gan | Zaruk | Bloodfury Ripper	Arathi Highlands | Arathi Highlands | Stonetalon Mountains			foreverchanges, letto da classic
3857	14630	Pattern: Enchanter's Cowl	vendor	Xizk Goodstitch	Stranglethorn Vale			foreverchanges, letto da classic
3858	4351	Pattern: Shadow Hood	drop	Otto | Bleakheart Hellcaller | Bleakheart Satyr	Arathi Highlands | Ashenvale | Ashenvale			foreverchanges, letto da classic
3860	4352	Pattern: Boots of the Enchanter	drop	Terrowulf Packlord | Caverndeep Looter | Condemned Cleric	Ashenvale | Dun Morogh | Hillsbrad Foothills			foreverchanges, letto da classic
3862	4355	Pattern: Icy Cloak	vendor	Ghok'kah | Micha Yance	Dustwallow Marsh | Hillsbrad Foothills	horde | alliance		foreverchanges, letto da classic
3863	4353	Pattern: Spider Belt	drop	Morbent Fel | Granistad | Magregan Deepshadow	Duskwood | Hillsbrad Foothills | Loch Modan			foreverchanges, letto da classic
3864	4356	Pattern: Star Belt	drop	Lord Sakrasis | Mosh'Ogg Spellcrafter | Sawtooth Crocolisk	Stranglethorn Vale | Stranglethorn Vale | Swamp of Sorrows			foreverchanges, letto da classic
3868	4348	Pattern: Phoenix Gloves	drop	Thragomm | Sarilus Foulborne | Hannah Bladeleaf	Loch Modan | The Barrens | The Barrens			foreverchanges, letto da classic
3869	14627	Pattern: Bright Yellow Shirt	vendor	Danielle Zipstitch	Duskwood	alliance		foreverchanges, letto da classic
3870	6401	Pattern: Dark Silk Shirt	vendor	Sheri Zipstitch | Mallen Swain	Duskwood | Hillsbrad Foothills	alliance | horde		foreverchanges, letto da classic
3872	4354	Pattern: Rich Purple Silk Shirt	drop	Daggerspine Raider | Elder Crag Coyote | Feral Crag Coyote	Arathi Highlands | Badlands | Badlands			foreverchanges, letto da classic
3873	10728	Pattern: Black Swashbuckler's Shirt	vendor	Narkk	Stranglethorn Vale			foreverchanges, letto da classic
3933	4409	Schematic: Small Seaforium Charge	drop	Mystlash Flayer | Wild Buck | Pyrewood Leatherworker	Ashenvale | Ashenvale | Silverpine Forest			foreverchanges, letto da classic
3939	13309	Schematic: Lovingly Crafted Boomstick	vendor	Jinky Twizzlefixxit | Fradd Swiftgear	Thousand Needles | Wetlands	 | alliance		foreverchanges, letto da classic
3940	4410	Schematic: Shadow Goggles	drop	Mystlash Flayer | Darkslayer Mordenthal | Defias Renegade Mage	Ashenvale | Ashenvale | Westfall			foreverchanges, letto da classic
3944	4411	Schematic: Flame Deflector	drop	Mekgineer Thermaplugg	Gnomeregan			foreverchanges, letto da classic
3952	14639	Schematic: Minor Recombobulator	vendor	Namdo Bizzfizzle | Gagsprocket | Fradd Swiftgear	Dun Morogh | The Barrens | Wetlands	alliance |  | alliance		foreverchanges, letto da classic
3954	4412	Schematic: Moonsight Rifle	drop	Wandering Protector | Lake Thresher | Marcus Bel	Ashenvale | Redridge Mountains | The Barrens			foreverchanges, letto da classic
3957	13308	Schematic: Ice Deflector	vendor	Rizz Loosebolt	Alterac Mountains			foreverchanges, letto da classic
3959	4413	Schematic: Discombobulator Ray	drop	Mekgineer Thermaplugg	Gnomeregan			foreverchanges, letto da classic
3960	4414	Schematic: Portable Bronze Mortar	drop	Nancy Vishas | Geltharis | Saltscale Tide Lord	Alterac Mountains | Ashenvale | Stranglethorn Vale			foreverchanges, letto da classic
3966	4415	Schematic: Craftsman's Monocle	drop	Stonard Scout | Whirlwind Shredder | Boulderfist Lord	Swamp of Sorrows | Desolace | Arathi Highlands			foreverchanges, letto da classic
3968	4416	Schematic: Goblin Land Mine	drop	Lieutenant Valorcall | Dying Kodo | Ambassador Malcin	Arathi Highlands | Desolace | The Barrens			foreverchanges, letto da classic
3969	13311	Schematic: Mechanical Dragonling	vendor	Gnaz Blunderflame	Stranglethorn Vale			foreverchanges, letto da classic
3971	7742	Schematic: Gnomish Cloaking Device	vendor	Zan Shivsproket	Alterac Mountains			foreverchanges, letto da classic
3972	4417	Schematic: Large Seaforium Charge	drop	Ambassador Malcin | Noboru the Cudgel | Ambershard Crusher	The Barrens | Swamp of Sorrows | Desolace			foreverchanges, letto da classic
3979	13310	Schematic: Accurate Scope	vendor	Mazk Snipeshot	Stranglethorn Vale			foreverchanges, letto da classic
4094	4609	Recipe: Barbecued Buzzard Wing	vendor	Narj Deepslice	Arathi Highlands	alliance		foreverchanges, letto da classic
4096	13287	Pattern: Raptor Hide Harness	vendor	Tunkk	Arathi Highlands	horde		foreverchanges, letto da classic
4097	13288	Pattern: Raptor Hide Belt	vendor	Androd Fadran	Arathi Highlands	alliance		foreverchanges, letto da classic
4508	4597	Recipe: Minor Discolored Healing Potion	quest			horde		foreverchanges, letto da classic
4942	4624	Recipe: Lesser Stoneshield Potion	quest					foreverchanges, letto da classic
5244	5083	Pattern: Kodo Hide Bag	quest			horde		foreverchanges, letto da classic
6412	5482	Recipe: Kaldorei Spider Kabob	quest			alliance		foreverchanges, letto da classic
6413	5483	Recipe: Scorpid Surprise	vendor	Grimtak	Durotar	horde		foreverchanges, letto da classic
6414	5484	Recipe: Roasted Kodo Meat	vendor	Wunna Darkmane	Mulgore	horde		foreverchanges, letto da classic
6415	5485	Recipe: Fillet of Frenzy	vendor	Laird	Darkshore	alliance		foreverchanges, letto da classic
6416	5486	Recipe: Strider Stew	vendor	Tari'qa	The Barrens	horde		foreverchanges, letto da classic
6417	5487	Recipe: Dig Rat Stew	quest			horde		foreverchanges, letto da classic
6418	5488	Recipe: Crispy Lizard Tail	vendor	Tari'qa	The Barrens	horde		foreverchanges, letto da classic
6419	5489	Recipe: Lean Venison	vendor	Ulthaan	Ashenvale	alliance		foreverchanges, letto da classic
6501	5528	Recipe: Clam Chowder	vendor	Heldan Galesong | Kriggon Talsone	Darkshore | Westfall	alliance | alliance		foreverchanges, letto da classic
6518	5543	Plans: Iridescent Hammer	drop	Ravenclaw Regent | Grandpa Vishas | Prince Raze	Silverpine Forest | Alterac Mountains | Ashenvale			foreverchanges, letto da classic
6617	5640	Recipe: Rage Potion	vendor	Xandar Goodbeard | Hagrus | Ranik	Loch Modan | Orgrimmar | The Barrens	alliance | horde | 		foreverchanges, letto da classic
6618	5643	Recipe: Great Rage Potion	vendor	Ulthir | Hagrus	Darnassus | Orgrimmar	alliance | horde		foreverchanges, letto da classic
6624	5642	Recipe: Free Action Potion	vendor	Ulthir | Soolie Berryfizz | Kor'geld	Darnassus | Dun Morogh | Orgrimmar	alliance | alliance | horde		foreverchanges, letto da classic
6686	5771	Pattern: Red Linen Bag	vendor	Valdaron | Andrew Hilbert | Mahu	Darkshore | Silverpine Forest | Thunder Bluff	alliance | horde | horde		foreverchanges, letto da classic
6688	5772	Pattern: Red Woolen Bag	vendor	Valdaron | Zixil | Rann Flamespinner	Darkshore | Hillsbrad Foothills | Loch Modan	alliance |  | alliance		foreverchanges, letto da classic
6692	5773	Pattern: Robes of Arcana	drop	Dark Strand Voidcaller | Defias Enchanter | Grimtotem Geomancer	Darkshore | Duskwood | Thousand Needles			foreverchanges, letto da classic
6693	5774	Pattern: Green Silk Pack	drop	Saltscale Forager | Captain Ironhill | Colonel Kurzen	Stranglethorn Vale | Hillsbrad Foothills | Stranglethorn Vale			foreverchanges, letto da classic
6695	5775	Pattern: Black Silk Pack	drop	Syndicate Spy | Theramore Infiltrator	Alterac Mountains | Dustwallow Marsh			foreverchanges, letto da classic
6702	5786	Pattern: Murloc Scale Belt	vendor	Mavralyn | Andrew Hilbert | Gina MacGregor	Darkshore | Silverpine Forest | Westfall	alliance | horde | alliance		foreverchanges, letto da classic
6703	5787	Pattern: Murloc Scale Breastplate	vendor	Mavralyn | Andrew Hilbert | Gina MacGregor	Darkshore | Silverpine Forest | Westfall	alliance | horde | alliance		foreverchanges, letto da classic
6704	5788	Pattern: Thick Murloc Armor	vendor	Christoph Jeffcoat | Micha Yance | Blixrez Goodstitch	Hillsbrad Foothills | Hillsbrad Foothills | Stranglethorn Vale	horde | alliance | 		foreverchanges, letto da classic
6705	5789	Pattern: Murloc Scale Bracers	vendor	Helenia Olden | Blixrez Goodstitch	Dustwallow Marsh | Stranglethorn Vale	alliance | 		foreverchanges, letto da classic
7133	5972	Pattern: Fine Leather Pants	drop	Boulderheart | Swinegart Spearhide | Aean Swiftriver	Redridge Mountains | The Barrens | The Barrens			foreverchanges, letto da classic
7149	5973	Pattern: Barbaric Leggings	vendor	Hammon Karwn | Keena | Lardan	Arathi Highlands | Arathi Highlands | Ashenvale	alliance | horde | alliance		foreverchanges, letto da classic
7213	6039	Recipe: Giant Clam Scorcho	vendor	Kelsey Yance	Stranglethorn Vale			foreverchanges, letto da classic
7221	6044	Plans: Iron Shield Spike	drop	Sentinel Amarassan | Dark Iron Demolitionist | Dark Iron Rifleman	Stonetalon Mountains | Wetlands | Wetlands			foreverchanges, letto da classic
7222	6045	Plans: Iron Counterweight	drop	Lieutenant Valorcall | Keeper Ordanus | Magram Pack Runner	Arathi Highlands | Ashenvale | Desolace			foreverchanges, letto da classic
7224	6046	Plans: Steel Weapon Chain	drop	Doomwarder | Dreaming Whelp | Drywhisker Kobold	Desolace | Swamp of Sorrows | Arathi Highlands			foreverchanges, letto da classic
7255	6053	Recipe: Holy Protection Potion	vendor	Kzixx | Xandar Goodbeard | Hula'mahi	Duskwood | Loch Modan | The Barrens	 | alliance | horde		foreverchanges, letto da classic
7256	6054	Recipe: Shadow Protection Potion	vendor	Harklan Moongrove | Christoph Jeffcoat	Ashenvale | Hillsbrad Foothills	alliance | horde		foreverchanges, letto da classic
7257	6055	Recipe: Fire Protection Potion	vendor	Nandar Branson | Jeeda	Hillsbrad Foothills | Stonetalon Mountains	alliance | horde		foreverchanges, letto da classic
7258	6056	Recipe: Frost Protection Potion	vendor	Drovnar Strongbrew | Glyx Brewright	Arathi Highlands | Stranglethorn Vale	alliance | 		foreverchanges, letto da classic
7259	6057	Recipe: Nature Protection Potion	vendor	Bronk | Logannas | Glyx Brewright	Feralas | Feralas | Stranglethorn Vale	horde | alliance | 		foreverchanges, letto da classic
7630	6270	Pattern: Blue Linen Vest	vendor	Valdaron | Tharynn Bouden | Borya	Darkshore | Elwynn Forest | Orgrimmar	alliance | alliance | horde		foreverchanges, letto da classic
7633	6272	Pattern: Blue Linen Robe	vendor	Elynna | Drake Lindgren | Andrew Hilbert	Darnassus | Elwynn Forest | Silverpine Forest	alliance | alliance | horde		foreverchanges, letto da classic
7639	6274	Pattern: Blue Overalls	vendor	Mallen Swain | Borya | Alexandra Bolero	Hillsbrad Foothills | Orgrimmar | Stormwind City	horde | horde | alliance		foreverchanges, letto da classic
7643	6275	Pattern: Greater Adept's Robe	vendor	Elynna | Sheri Zipstitch | Rann Flamespinner	Darnassus | Duskwood | Loch Modan	alliance | alliance | alliance		foreverchanges, letto da classic
7751	6325	Recipe: Brilliant Smallfish	vendor	Gretta Ganter | Tharynn Bouden | Khara Deepwater	Dun Morogh | Elwynn Forest | Loch Modan	alliance | alliance | alliance		foreverchanges, letto da classic
7752	6326	Recipe: Slitherskin Mackerel	vendor	Tansy Puddlefizz | Zansoa | Nessa Shadowsong	Dun Morogh | Durotar | Teldrassil	alliance | horde | alliance		foreverchanges, letto da classic
7753	6328	Recipe: Longjaw Mud Snapper	vendor	Tansy Puddlefizz | Tharynn Bouden | Khara Deepwater	Dun Morogh | Elwynn Forest | Loch Modan	alliance | alliance | alliance		foreverchanges, letto da classic
7754	6329	Recipe: Loch Frenzy Delight	vendor	Khara Deepwater	Loch Modan	alliance		foreverchanges, letto da classic
7755	6330	Recipe: Bristle Whisker Catfish	vendor	Derak Nightfall | Lindea Rabonne | Catherine Leland	Hillsbrad Foothills | Hillsbrad Foothills | Stormwind City	horde | alliance | alliance		foreverchanges, letto da classic
7827	6368	Recipe: Rainbow Fin Albacore	vendor	Heldan Galesong | Zansoa | Shankys	Darkshore | Durotar | Orgrimmar	alliance | horde | horde		foreverchanges, letto da classic
7828	6369	Recipe: Rockscale Cod	vendor	Wik'Tar | Heldan Galesong | Wulan	Ashenvale | Darkshore | Desolace	horde | alliance | horde		foreverchanges, letto da classic
7892	6390	Pattern: Stylish Blue Shirt	drop	Galak Packhound | Lake Thresher | Haren Swifthoof	Thousand Needles | Redridge Mountains | Loch Modan			foreverchanges, letto da classic
7893	6391	Pattern: Stylish Green Shirt	drop	Blackrock Hunter | Thora Feathermoon | Aean Swiftriver	Redridge Mountains | The Barrens | The Barrens			foreverchanges, letto da classic
7929	16112	Manual: Heavy Silk Bandage	vendor	Deneb Walker | Balai Lok'Wein	Arathi Highlands | Dustwallow Marsh	alliance | horde		foreverchanges, letto da classic
7935	6454	Manual: Strong Anti-Venom	drop	Captain Halyndor | Caverndeep Looter | Lake Thresher	Wetlands | Dun Morogh | Redridge Mountains			foreverchanges, letto da classic
7953	6474	Pattern: Deviate Scale Cloak	vendor	Kalldan Felmoon	The Barrens			foreverchanges, letto da classic
7954	6475	Pattern: Deviate Scale Gloves	vendor	Kalldan Felmoon	The Barrens			foreverchanges, letto da classic
7955	6476	Pattern: Deviate Scale Belt	quest					foreverchanges, letto da classic
8238	6661	Recipe: Savory Deviate Delight	drop	Brontus | Captain Fairmount | Foreman Grills	The Barrens | The Barrens | The Barrens			foreverchanges, letto da classic
8240	6663	Recipe: Elixir of Giant Growth	drop	Captain Gerogg Hammertoe | Silithid Harvester | Rocklance	The Barrens | The Barrens | The Barrens			foreverchanges, letto da classic
8243	6672	Schematic: Flash Bomb	quest					foreverchanges, letto da classic
8322	6710	Pattern: Moonglow Vest	quest			alliance		foreverchanges, letto da classic
8339	6716	Schematic: EZ-Thro Dynamite	drop	Mystlash Flayer | Swinegart Spearhide | Rocklance	Ashenvale | The Barrens | The Barrens			foreverchanges, letto da classic
8367	6735	Plans: Ironforge Breastplate	quest			alliance		foreverchanges, letto da classic
8607	6892	Recipe: Smoked Bear Meat	vendor	Drac Roughcut | Andrew Hilbert	Loch Modan | Silverpine Forest	alliance | horde		foreverchanges, letto da classic
8780	7092	Pattern: Hands of Darkness	drop	Rot Hide Bruiser | Hannah Bladeleaf | Galak Packhound	Silverpine Forest | The Barrens | Thousand Needles			foreverchanges, letto da classic
8782	7091	Pattern: Truefaith Gloves	drop	Swinegart Spearhide | Taskmaster Whipfang | Sister Riven	The Barrens | Stonetalon Mountains | Stonetalon Mountains			foreverchanges, letto da classic
8784	7090	Pattern: Green Silk Armor	drop	Scorpashi Lasher | Murkgill Oracle | Nancy Vishas	Desolace | Stranglethorn Vale | Alterac Mountains			foreverchanges, letto da classic
8786	7089	Pattern: Azure Silk Cloak	vendor	Jun'ha | Brienna Starglow	Arathi Highlands | Feralas	horde | alliance		foreverchanges, letto da classic
8789	7087	Pattern: Crimson Silk Cloak	vendor	Xizk Goodstitch	Stranglethorn Vale			foreverchanges, letto da classic
8793	7084	Pattern: Crimson Silk Shoulders	drop	Magregan Deepshadow | Rabid Bonepaw | Kegan Darkmar	Loch Modan | Desolace | Alterac Mountains			foreverchanges, letto da classic
8795	7085	Pattern: Azure Shoulders	drop	Deepstrider Giant | Giant Darkfang Spider | Grel'borg the Miser	Desolace | Dustwallow Marsh | Alterac Mountains			foreverchanges, letto da classic
8797	7086	Pattern: Earthen Silk Belt	drop	Saltscale Oracle | Lord Falconcrest | Stromgarde Cavalryman	Stranglethorn Vale | Arathi Highlands | Arathi Highlands			foreverchanges, letto da classic
8802	7088	Pattern: Crimson Silk Robe	vendor	Vizzklick	Tanaris			foreverchanges, letto da classic
9070	7289	Pattern: Black Whelp Cloak	vendor	Clyde Ranthal	Redridge Mountains	alliance		foreverchanges, letto da classic
9072	7290	Pattern: Red Whelp Gloves	vendor	Wenna Silkbeard	Wetlands	alliance		foreverchanges, letto da classic
9146	7361	Pattern: Herbalist's Gloves	vendor	Harlown Darkweave	Ashenvale	alliance		foreverchanges, letto da classic
9147	7362	Pattern: Earthen Leather Shoulders	vendor	Zixil	Hillsbrad Foothills			foreverchanges, letto da classic
9148	7363	Pattern: Pilferer's Gloves	drop	Scargil | Chimaera Matriarch | Fen Lord	Hillsbrad Foothills | Stonetalon Mountains | Wetlands			foreverchanges, letto da classic
9149	7364	Pattern: Heavy Earthen Gloves	drop	Keeper Ordanus | Lieutenant Fangore | Blackrock Gladiator	Ashenvale | Redridge Mountains | Redridge Mountains			foreverchanges, letto da classic
9195	7449	Pattern: Dusky Leather Leggings	drop	Sleeby | Gazban | Sister Riven	Arathi Highlands | Stranglethorn Vale | Stonetalon Mountains			foreverchanges, letto da classic
9197	7450	Pattern: Green Whelp Armor	drop	Furious Stone Spirit | Captain Ironhill | Marcel Dabyrie	Stonetalon Mountains | Hillsbrad Foothills | Arathi Highlands			foreverchanges, letto da classic
9202	7451	Pattern: Green Whelp Bracers	vendor	Saenorion | Jangdor Swiftstrider | Pratt McGrubben	Darnassus | Feralas | Feralas	alliance | horde | alliance		foreverchanges, letto da classic
9207	7452	Pattern: Dusky Boots	drop	Khan Jehn | Bhag'thera | Bloodsail Raider	Desolace | Stranglethorn Vale | Stranglethorn Vale			foreverchanges, letto da classic
9208	7453	Pattern: Swift Boots	drop	Wandering Protector | Ironeye the Invincible | Jugkar Grim'rod	Ashenvale | Thousand Needles | Desolace			foreverchanges, letto da classic
9269	7560	Schematic: Gnomish Universal Remote	vendor	Gearcutter Cogspinner | Jinky Twizzlefixxit	Dun Morogh | Thousand Needles	alliance | 		foreverchanges, letto da classic
9273	7561	Schematic: Goblin Jumper Cables	vendor	Kzixx | Zixil | Veenix	Duskwood | Hillsbrad Foothills | Stonetalon Mountains			foreverchanges, letto da classic
9811	7978	Plans: Barbaric Iron Shoulders	quest			horde		foreverchanges, letto da classic
9813	7979	Plans: Barbaric Iron Breastplate	quest			horde		foreverchanges, letto da classic
9814	7980	Plans: Barbaric Iron Helm	quest			horde		foreverchanges, letto da classic
9818	7981	Plans: Barbaric Iron Boots	quest			horde		foreverchanges, letto da classic
9820	7982	Plans: Barbaric Iron Gloves	quest			horde		foreverchanges, letto da classic
9933	7975	Plans: Heavy Mithril Pants	drop	Lord Aliden Perenolde | Gan'zulah | Slave Master Blackheart	Alterac Mountains | Stranglethorn Vale | Searing Gorge			foreverchanges, letto da classic
9937	7995	Plans: Mithril Plate Bracers	vendor	Gharash | Harggan	Swamp of Sorrows | The Hinterlands	horde | alliance		foreverchanges, letto da classic
9939	7976	Plans: Mithril Shield Spike	drop	Oozeworm | Foulbelly | Bloodpetal Lasher	Dustwallow Marsh | Arathi Highlands | Un'Goro Crater			foreverchanges, letto da classic
9945	7983	Plans: Ornate Mithril Pants	quest					foreverchanges, letto da classic
9950	7984	Plans: Ornate Mithril Gloves	quest					foreverchanges, letto da classic
9952	7985	Plans: Ornate Mithril Shoulders	quest					foreverchanges, letto da classic
9964	7989	Plans: Mithril Spurs	drop	Lady Szallah | Foulbelly | Omgorn the Lost	Feralas | Arathi Highlands | Tanaris			foreverchanges, letto da classic
9966	7991	Plans: Mithril Plate Shoulders	drop	Gan'zulah | Black Dragonspawn | Carrion Grub	Stranglethorn Vale | Burning Steppes | Eastern Plaguelands			foreverchanges, letto da classic
9970	7990	Plans: Heavy Mithril Helm	drop	Grimungous | Shore Strider | Omgorn the Lost	The Hinterlands | Feralas | Tanaris			foreverchanges, letto da classic
9995	7992	Plans: Blue Glittering Axe	drop	Witherheart the Stalker | Caretaker Weston | Targ	The Hinterlands | Arathi Highlands | Alterac Mountains			foreverchanges, letto da classic
9997	8029	Plans: Wicked Mithril Blade	drop	Rock Borer | Fozruk | Stonevault Basher	Desolace | Arathi Highlands | Badlands			foreverchanges, letto da classic
