profession	learnSkill	name	spellId	recipeItemId	band	sourceKind	npcName	zone	x	y	faction	bossDrop	worldDrop	trainerTitle	mobLevel	notes
leatherworking	175	Stalker's Leather Gloves	1255069	252838	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	175	Warden's Leather Gloves	1255068	252839	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	185	Forceful Thick Armor Kit	1255073	252834	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	185	Mystic Thick Armor Kit	1255074	252833	forever	vendor	Gorhak	Desolace								foreverchanges, letto da wowhead
leatherworking	200	Mender's Leather Shoes	1255060	252847	forever											
leatherworking	200	Mender's Mail Boots	1255008	252899	forever											
leatherworking	200	Prowler's Leather Shoes	1255064	252843	forever											
leatherworking	200	Skirmisher's Mail Boots	1255009	252898	forever											
leatherworking	200	Skulker's Leather Shoes	1255063	252844	forever											
leatherworking	200	Skycaller's Leather Shoes	1255061	252846	forever											
leatherworking	200	Skycaller's Mail Boots	1255010	252897	forever											
leatherworking	200	Stalker's Mail Boots	1255011	252896	forever											
leatherworking	200	Warden's Leather Shoes	1255062	252845	forever											
leatherworking	210	Mender's Leather Shoulder	1255055	252852	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	210	Mender's Mail Shoulder	1255004	252903	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	210	Prowler's Leather Shoulder	1255059	252848	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	210	Skirmisher's Mail Shoulder	1255005	252902	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	210	Skulker's Leather Shoulder	1255058	252849	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	210	Skycaller's Leather Shoulder	1255056	252851	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	210	Skycaller's Mail Shoulder	1255006	252901	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	210	Stalker's Mail Shoulder	1255007	252900	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	210	Warden's Leather Shoulder	1255057	252850	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	225	Mender's Leather Bracers	1255050	252857	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	225	Mender's Mail Bracers	1255000	252907	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	225	Prowler's Leather Bracers	1255054	252853	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	225	Skirmisher's Mail Bracers	1255001	252906	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	225	Skulker's Leather Bracers	1255053	252854	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	225	Skycaller's Leather Bracers	1255051	252856	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	225	Skycaller's Mail Bracers	1255002	252905	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	225	Stalker's Mail Bracers	1255003	252904	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	225	Warden's Leather Bracers	1255052	252855	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	230	Charged Scorpid Belt	1254998	252909	forever											
leatherworking	230	Supple Scorpid Boots	1254999	252908	forever											
leatherworking	235	Blue Suede Shoes	1255048	252859	forever											
leatherworking	235	Forceful Rugged Armor Kit	1254965	252942	forever											
leatherworking	235	Mender's Leather Boots	1255043	252864	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	235	Mender's Mail Sabatons	1254994	252913	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	235	Mystic Rugged Armor Kit	1254966	252941	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	235	Prowler's Leather Boots	1255047	252860	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	235	Skirmisher's Mail Sabatons	1254995	252912	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	235	Skulker's Leather Boots	1255046	252861	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	235	Skycaller's Leather Boots	1255044	252863	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	235	Skycaller's Mail Sabatons	1254996	252911	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	235	Stalker's Mail Sabatons	1254997	252910	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	235	Tooled Leather Belt	1255049	252858	forever											
leatherworking	235	Warden's Leather Boots	1255045	252862	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	240	Blue Suede Gloves	1255041	252866	forever											
leatherworking	240	Charged Scorpid Helm	1254992	252915	forever											ignota anche alla community [foreverchanges 2026-09-24]
leatherworking	240	Supple Scorpid Leggings	1254993	252914	forever											
leatherworking	240	Tooled Leather Boots	1255042	252865	forever											
leatherworking	250	Charged Scorpid Shoulder	1254990	252917	forever											
leatherworking	250	Mender's Leather Gauntlets	1255036	252871	forever											
leatherworking	250	Mender's Leather Waistguard	1255031	252876	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	250	Mender's Mail Belt	1254982	252925	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	250	Mender's Mail Gauntlets	1254986	252921	forever											
leatherworking	250	Prowler's Leather Gauntlets	1255040	252867	forever											
leatherworking	250	Prowler's Leather Waistguard	1255035	252872	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	250	Skirmisher's Mail Belt	1254983	252924	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	250	Skirmisher's Mail Gauntlets	1254987	252920	forever											
leatherworking	250	Skulker's Leather Gauntlets	1255039	252868	forever											
leatherworking	250	Skulker's Leather Waistguard	1255034	252873	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	250	Skycaller's Leather Gauntlets	1255037	252870	forever											
leatherworking	250	Skycaller's Leather Waistguard	1255032	252875	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	250	Skycaller's Mail Belt	1254984	252923	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	250	Skycaller's Mail Gauntlets	1254988	252919	forever											
leatherworking	250	Stalker's Mail Belt	1254985	252922	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	250	Stalker's Mail Gauntlets	1254989	252918	forever											
leatherworking	250	Supple Scorpid Bracers	1254991	252916	forever											
leatherworking	250	Warden's Leather Gauntlets	1255038	252869	forever											
leatherworking	250	Warden's Leather Waistguard	1255033	252874	forever	vendor	Daniel Stitchsong | Pawani	Three Corners, Redridge Mountains | The Barrens	10.0 | 49.6	72.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
leatherworking	255	Blue Suede Pants	1255029	252878	forever											
leatherworking	255	Charged Scorpid Bracers	1254980	252927	forever											
leatherworking	255	Charged Scorpid Gauntlets	1254977	252930	forever											
leatherworking	255	Heavy Scorpid Boots	1254979	252928	forever											
leatherworking	255	Supple Scorpid Belt	1254978	252929	forever											
leatherworking	255	Supple Scorpid Shoulder	1254981	252926	forever											
leatherworking	255	Tooled Leather Armor	1255030	252877	forever	vendor	Pexmit	Mount Hyjal								foreverchanges, letto da wowhead
leatherworking	260	Blue Suede Shoulder	1255026	252881	forever											
leatherworking	260	Charged Scorpid Vest	1254975	252932	forever											
leatherworking	260	Supple Scorpid Helm	1254976	252931	forever											ignota anche alla community [foreverchanges 2026-09-24]
leatherworking	260	Tooled Leather Gauntlets	1255027	252880	forever											
leatherworking	260	Wicked Leather Boots	1255028	252879	forever											
leatherworking	265	Blue Suede Armor	1255024	252883	forever											
leatherworking	265	Tooled Leather Crown	1255025	252882	forever											ignota anche alla community [foreverchanges 2026-09-24]
leatherworking	270	Blue Suede Belt	1255021	252886	forever											
leatherworking	270	Charged Scorpid Leggings	1254973	252934	forever											
leatherworking	270	Supple Scorpid Vest	1254974	252933	forever	vendor	Pexmit	Mount Hyjal								foreverchanges, letto da wowhead
leatherworking	270	Tooled Leather Bracers	1255022	252885	forever											
leatherworking	270	Wicked Leather Shoulder	1255023	252884	forever											
leatherworking	275	Blue Suede Bracers	1255019	252888	forever											
leatherworking	275	Tooled Leather Epaulets	1255020	252887	forever											
leatherworking	280	Blue Suede Hat	1255017	252890	forever											ignota anche alla community [foreverchanges 2026-09-24]
leatherworking	280	Charged Scorpid Boots	1254971	252936	forever											
leatherworking	280	Supple Scorpid Sabatons	1254972	252935	forever											
leatherworking	280	Tooled Leather Pants	1255018	252889	forever											
leatherworking	285	Bileblister Claws	1297126	275586	forever											
leatherworking	285	Broodwatcher's Clenchers	1297135	275595	forever											
leatherworking	285	Hivethrasher's Claws	1297129	275589	forever											
leatherworking	285	Scalegut Clenchers	1297132	275592	forever											
leatherworking	290	Bileblister Girdle	1297127	275587	forever											
leatherworking	290	Broodwatcher's Belt	1297136	275596	forever											
leatherworking	290	Hivethrasher's Girdle	1297130	275590	forever											
leatherworking	290	Scalegut Belt	1297133	275593	forever											
leatherworking	295	Bileblister Boots	1297128	275588	forever											
leatherworking	295	Broodwatcher's Treaders	1297137	275597	forever											
leatherworking	295	Hivethrasher's Boots	1297131	275591	forever											
leatherworking	295	Scalegut Treaders	1297134	275594	forever											
leatherworking	300	Black Dragonscale Helm	1254968	252939	forever											ignota anche alla community [foreverchanges 2026-09-24]
leatherworking	300	Blue Dragonscale Helm	1254969	252938	forever											ignota anche alla community [foreverchanges 2026-09-24]
leatherworking	300	Dawn Armor	1255015	252892	forever											
leatherworking	300	Elderwild Pants	1306528	279303	forever											
leatherworking	300	Elderwild Waistcord	1306526	279301	forever											
leatherworking	300	Eternity Pauldrons	1306529	279304	forever											
